Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 766 Participant 0,0,-0.007333552,-0.024075643,-0.857528911,-1.105734239,0.144670073,0.822503906,0.815366892,-0.040455188,1.011708964,-0.045114539,-0.835995968,-1.240231154,0.520701778,0.282285753,0.593500486,-0.508515343,-0.193191853,-0.206711225,-1.169126563,0.072808055,0.105900856,-0.034159308,-0.56230728,0.00269275,-0.288221892,0.430643465,0.217080106,-0.392337748,-0.574618433,-0.056428821,0.302716345,-0.722500217,-0.023004353,0.80968542,-0.243194501,0.420436893,-0.358128851,0.01655525,0.0483778,0.21438844,0.039035207,-0.134036608,-0.518553506,-1.261594474,-2.131446239,-3.00350282,-0.718675609,-1.674403642,-2.370855774,-1.348796545,-1.120017254,-0.340076113,-0.085163151,-0.196557686,0.322997109,0.043339345,0.149720441,-1.20617724,0.180044975,-0.000624037,-0.498132285,-0.349993764,-0.586060306,-0.241795863,0.040988039,-0.004483775,0.200557568
Experiment 766 Participant 0,0,-0.457380999,-2.765009404,-1.528192553,0.14700592,-0.080681923,-0.043367195,-0.72742215,-0.977923403,1.841119745,-0.750695275,-1.225434901,-0.664499047,-1.083574256,-0.760459964,-0.015870079,0.216003333,-0.278875281,0.507853899,-0.711441826,0.392285344,0.042836032,0.662860282,0.009134635,0.399574249,-0.513334543,0.455768485,0.183502969,-0.394319381,-0.17107063,-1.29985028,-1.005983025,-0.837137078,-0.316898281,-0.460645152,0.811067806,0.838997492,1.056594898,0.236008214,0.058601735,0.66520197,0.020749888,-0.536227511,-0.990821864,-1.444199005,-2.217529262,-0.288314013,-1.155892735,-1.229537324,-1.520081414,-1.485323817,0.550424805,-1.010432173,-0.962052093,0.08782375,-0.056862095,0.059907783,-1.169169932,-0.85178338,0.503624999,-0.353810792,-0.200081783,-0.145335476,-0.71716651,-0.298278997,-0.091352076,-0.410750047,-0.016093264
Experiment 766 Participant 0,0,0.195564831,-2.930977722,-0.774619245,3.521022865,0.045067605,-2.558038016,-4.411886034,-2.271237434,0.02273155,-1.340795796,0.354413449,-0.734405444,-0.119693995,-0.284697115,0.128565077,0.964506314,-0.886570697,0.321902418,0.193519919,-0.031950543,0.015859013,-0.303475357,-0.079793906,-0.039625805,0.454080322,0.906257342,-0.850927129,0.085247541,-0.325138017,0.049698526,0.69024768,0.644463987,-0.050993248,1.559410339,1.541810194,1.319436157,0.34998195,-1.029312631,0.057661925,-0.343853309,0.043730862,-1.220482125,1.026013123,-0.237569191,-1.08411211,-1.713374041,1.804115575,1.629168148,0.008347289,0.859061405,1.150314802,-1.758185775,1.002647822,0.066914521,-0.056659787,0.04679346,0.203603789,-0.748365335,0.705824861,-0.006918954,-1.00568417,-1.259223168,-0.967798759,-2.565508971,-3.016690689,-0.58127971,0.538624105
Experiment 766 Participant 0,0,-0.023525078,-2.989290707,2.790992612,1.199215926,-0.779261726,0.855523286,-2.042067536,-2.83477376,-1.22756879,2.927777927,-1.668756678,1.263942889,0.58603332,-0.646415627,-0.247137508,0.461964149,-1.081262826,-0.413588102,-2.029945208,-1.337979456,0.065060712,-0.135471125,-1.211675013,-1.079245206,-0.243813672,-0.138499379,-0.120271833,-0.192478212,-0.055647528,-0.766142177,-2.169119566,0.907783074,-0.941314602,0.425987289,-0.687177344,-1.133696063,-0.378160112,-0.014755087,0.023400331,-0.181894151,-0.051130838,-0.786360214,-1.278067673,-0.403027442,1.880679904,-1.260813662,-0.78398139,-0.158699815,-0.250076985,-0.888314755,-0.118028621,-0.485755623,0.316294887,-0.581231448,2.192586958,0.050424155,-0.189776084,-1.092091133,-0.361910212,0.068276882,0.4408112,1.937948203,2.366015271,1.822700441,1.166566677,1.009743679,-0.103983826
Experiment 766 Participant 0,0,2.081790397,1.076719094,0.158850119,0.769306525,-0.407213739,1.549775461,-1.775360008,-0.865005425,0.351515293,-0.44418511,0.960854351,-0.560816414,1.204628998,1.064641942,0.399248021,1.18360402,1.319896499,-2.452093502,0.094023405,-1.487779249,0.11783166,0.317953065,0.388708005,0.616269599,0.154482658,0.934510077,-0.495486092,-0.27765035,0.18890625,-1.659634552,-1.316576328,0.04530422,-0.059407512,2.254186879,-0.877392982,0.084224913,-0.142515027,-0.456783479,0.004476423,0.266299933,-0.136128205,0.542746401,0.933126089,-0.076581557,0.584347035,-0.27565274,-0.229160751,-0.674755751,-0.114772007,0.284884213,-0.611874794,-0.367470143,-0.923627144,-0.686196006,-0.050593898,0.04761488,0.048006225,0.353443913,-0.005801448,-0.666314409,-1.043700837,-1.380453954,-0.970146385,-1.093100526,-0.295676325,0.865432179,4.43100147
Experiment 766 Participant 0,0,2.03291124,3.476335477,-0.326458116,0.556102796,-0.357771064,0.191015253,-0.54412748,-1.464919349,-2.115099343,-1.684735388,0.526204267,-0.168396702,-0.422881763,-2.730222027,-3.018560545,-2.757318475,1.040109062,-4.048749713,1.070096676,1.500911604,0.062451658,-2.475763571,0.14954758,-0.87807173,0.033362478,0.310314993,0.059182211,-0.226491231,1.158576873,-0.896847263,-0.521205014,-0.676840841,-0.735576253,-3.18084007,-2.481947189,-1.616724996,-1.701825574,-0.049459748,0.008711686,1.130514519,-1.714050984,2.725303567,-2.510400766,-1.564342158,0.183501295,-1.168549098,-1.358615377,-0.820184207,-0.885423017,-0.296699795,-0.130983277,0.132340472,-0.494340212,2.234120765,-0.053331767,2.952994535,-0.794439485,-0.704302951,-1.946973171,0.55279394,0.789690987,0.126051923,0.201307082,0.827191841,0.252744785,2.906902053,0.194461555
Experiment 766 Participant 0,0,0.896446658,0.995783721,-0.396683808,-1.395911932,-0.172761104,0.600525288,0.867329919,1.022280428,0.237534619,0.300453974,0.989220186,-1.227368163,0.68531189,0.76502244,-0.078118075,0.730850986,0.346939523,0.592617018,-0.73096438,1.437647766,0.056075193,0.36490426,1.403138057,-0.129986643,0.097362308,-0.02985763,-0.049611856,-0.834167848,1.395199317,-1.083944222,1.295248473,0.074417012,0.220198428,-1.164338553,-0.097741067,0.719244412,-0.757012662,0.009664709,0.040270547,-0.341004019,0.420866635,0.690251323,-0.117579841,0.1978929,-0.511506871,0.418823384,0.431420675,-0.032617296,0.069595575,-0.271829197,0.014740233,-0.097789157,1.079288659,0.47755813,-0.075386051,0.261198041,-0.491994448,0.979043091,0.3471404,-1.23433957,-1.982922975,-1.88318034,-1.374802034,-0.373257828,-0.510204392,-1.967224901,2.262425417
Experiment 766 Participant 0,0,-6.100316477,0.006159582,1.305414053,1.409837116,-4.504794657,-1.064568575,-2.569076409,-1.898254039,1.535498944,0.103775005,-1.210218724,-0.180788609,-0.5099211,-1.571052211,-2.059546512,-0.395981343,-2.108845308,-0.568698015,-1.004100874,-1.493249638,0.086209618,1.155916441,-0.128638284,-0.046950498,-0.06250395,0.103157255,-0.389998295,-0.453350725,-0.530268679,-0.243737585,-0.644384255,-0.058751547,-0.203436059,0.289522208,0.234757795,-0.685538261,0.071259072,0.005524341,0.056088745,-0.871812801,0.801904613,0.696800517,0.404246057,-0.408316627,-0.745447599,-1.317186437,-1.264977102,1.23019892,-0.160092755,0.347003546,-0.553788132,-1.003523968,-0.082623185,-1.860001715,-0.064667749,0.017583533,-1.015072274,-1.137430279,0.652546925,-1.316828356,-0.183789936,0.480975703,-0.238732234,0.742720249,1.848740709,0.098947049,0.257640892
Experiment 766 Participant 0,0,-0.025510223,-1.964976163,2.554713187,0.768873117,0.0444088,-1.22045847,0.199015377,-0.212497801,0.387027564,1.9045961,-0.010218029,0.263827737,0.8440053,0.609375008,-0.623168821,1.051142225,-1.068448677,-0.016566817,2.609898975,-1.949257034,6.042443809,-0.821628483,-0.024930839,-1.205650475,0.410505974,-0.240646533,-0.143784537,-0.249997705,-0.72219392,-4.173273076,-2.899701429,0.010820942,-0.356087673,-0.262101119,0.539022707,-0.237813125,-0.463999823,-0.002387992,0.0354189,-0.067858209,0.702850776,0.971057391,0.034897058,-1.117858121,0.089837565,1.670229018,1.278936126,-2.069617315,-3.051414356,-3.067805873,-2.752984536,-1.918504182,-0.097918521,-1.039923728,-0.35183297,0.074582509,-1.056101341,-0.658764849,1.028485356,1.128826067,0.861462436,0.181486624,0.833236933,0.799422322,0.223273593,-0.174198767,-1.211915515
Experiment 766 Participant 0,0,-0.977609584,0.620489882,-0.456431751,-0.07270289,-0.825481917,-0.648656979,-0.0719353,0.402858566,-0.351947456,0.581601256,0.375120108,-0.188421798,-0.950084986,0.428094373,-0.346697534,0.531725673,0.713470352,0.041242333,0.719298082,0.090592982,0.073086154,1.402915021,-0.218044963,-0.690807735,-0.549296132,-0.219409349,0.510800275,-0.080469535,0.275854625,-1.144786887,0.610038756,0.046607168,0.430016661,-0.992439988,-0.509752502,-0.831811296,-1.682403577,-0.00181427,1.092263743,-1.26067295,-0.981348463,-0.094204358,0.284298065,0.134660814,-0.415052061,-0.33297647,0.703228022,1.178780655,0.947665423,0.122514903,-1.387564532,-1.57586183,-0.095169809,-2.348597799,-0.055848948,0.397608791,-0.487130254,-1.573513238,-1.14778953,-0.06301827,0.26025934,0.79759624,1.366956975,0.835999149,0.483099708,-1.188600173,-0.605323426
Experiment 766 Participant 0,0,0.262944569,-0.416682311,-0.655753139,-0.684626756,-0.228827831,-0.026553176,0.173570711,0.376517974,0.122752373,-0.595461182,0.161646219,0.111133491,0.120233289,0.386885762,-0.425432443,0.638965784,-1.159210307,0.794140535,0.834389245,1.372982953,0.076567072,1.546486164,0.544565849,-0.864381714,0.916807835,-1.050078303,0.618283108,0.315445355,-0.978026712,0.206717203,-1.052292663,-0.755071879,-0.08144273,-1.708946233,-1.101232748,-1.931721252,-1.689032882,1.43929296,0.007192216,0.106263429,0.034554193,-0.955586255,1.225532175,0.270500428,-0.616827589,0.412858857,1.0257747,-0.795381303,0.548052197,-2.226312725,-0.892555393,0.598793543,-0.503795228,0.080876514,-0.060752994,0.022252971,1.82398788,0.350153399,-1.560290121,0.469355985,-0.057348064,0.790653668,0.515717002,-0.214997686,0.793452528,0.297331776,0.06764957
Experiment 766 Participant 0,0,-0.171932281,-0.284061373,-0.90820378,-1.356415998,0.506664228,-0.426631942,0.167248831,0.696410696,0.233473419,-0.142698183,-0.536744322,0.058495504,0.772585215,-0.36284411,0.433589111,0.037457875,0.207160982,-1.172271472,-0.21780356,-2.002702222,0.066485372,0.0165993,0.048413397,0.320214178,-0.076219821,0.457383541,-0.288511691,-0.37013922,-1.760747474,-0.454396318,0.668850245,-0.400951966,0.24879985,-1.560511126,0.033060832,-0.464177272,-0.394106001,-0.052714893,0.024555092,0.629940206,0.02421051,-1.197043639,-1.198000216,-0.256115293,0.181112359,1.906720945,-2.145342159,-1.56410754,-0.630833114,-0.542981211,-0.228509129,1.210228986,-0.074645915,0.05804646,-1.454023007,-0.947045539,-0.579087067,-0.17481062,0.111390316,-0.227488833,-1.127904983,-1.274196611,-0.911960923,-0.854245882,-0.903855132,-0.718815591,-1.038896852
Experiment 766 Participant 0,0,0.830822419,0.767551747,0.526290701,-1.650174199,0.229952351,-2.423374653,0.012234794,-0.512423299,-3.721918324,1.962299029,-0.650504613,0.064844155,-0.214708372,0.202150087,-0.691283756,-0.41631934,0.045381023,0.965699908,0.425677619,-0.62020018,-0.517995058,-0.764959755,0.65433989,-0.212191099,-0.054286315,0.024211191,-0.582094971,-1.247201627,0.158212348,-3.08091749,-0.506787224,0.419844588,-0.110626757,-0.395127587,0.62555286,1.353864289,-0.366991836,-0.012380523,0.046186817,-0.936840903,0.01064672,-0.519903499,-0.940852449,0.635022945,-0.144683059,1.458063065,0.79574992,-1.34335159,-2.39123696,-1.548151557,-1.303794123,-0.226949767,-0.068863869,2.970165361,2.898179145,2.183360665,0.748798028,0.026205053,-0.61830582,1.013256505,0.213505469,0.055067868,-0.361240569,-0.236149042,-0.952997799,0.326195256,-0.755757633
Experiment 763 Participant 1,1,0.276528043,-0.352773748,0.757585986,0.645713421,0.061403996,-0.285225218,0.466301484,-0.009508453,0.046225366,1.180086675,0.591576487,1.127738272,0.06024155,0.876445366,0.394141888,0.343730621,0.133678457,0.114392008,-0.259740219,-0.083392674,-0.013709111,-0.096542554,0.843598419,0.585849506,1.032326635,-0.279057628,0.104652057,0.58297679,0.655530524,0.910793184,-0.018908936,-0.610285842,-0.63319265,0.018854101,-0.316285292,-0.057901021,-2.377536271,-2.692901513,-1.212517059,-0.76342964,-0.217927281,0.58719933,1.490720499,-1.153135678,0.842473747,-0.304345834,0.212524926,-0.973629416,1.24872602,1.101685411,-0.002286464,0.490180553,-0.521158482,1.248618075,-0.2061363,0.614117108,0.458502489,-0.825849546,-0.370524473,0.371202887,0.120327915,-0.286506499,-0.976370521,-0.527297452,-0.059555553,-1.16512687,1.252530845
Experiment 763 Participant 1,1,0.110647222,0.002988134,-0.232607914,-1.128037984,-0.220227703,0.164476828,-0.348879068,0.10086986,0.053556133,0.54638987,0.373386588,1.508435111,0.081138184,1.176405044,-1.148320712,1.057999395,-0.092825761,0.114126904,-1.168716323,0.543908036,-0.811179832,-0.188770234,0.156870031,0.944643382,1.418223168,-0.421130275,0.107739459,0.316112455,-0.808768434,-0.162940759,0.596356763,1.546378558,1.49133397,2.91317444,1.135736388,0.19991512,-0.087196448,-0.151185197,-0.470653913,-0.157372274,0.036083163,-2.884622605,-2.84374657,-0.101559113,0.100576746,1.784364809,2.253675518,-0.78372671,0.463441677,0.530328811,0.002777441,1.148923008,-1.040639634,-0.229514642,1.183899869,0.067945654,0.744749557,-0.354451057,0.465782101,1.643114863,1.444074536,1.592217114,0.929117864,1.134486779,0.793331852,-0.42677406,0.211755501
Experiment 763 Participant 1,1,-1.771204404,-0.052746429,-1.999728308,-2.735555895,-1.406542242,-2.376753691,1.415576324,0.041066694,0.014567878,-0.052625069,-0.107171352,0.711879766,0.404648991,-0.087227573,-1.291202104,-0.326478206,-0.857382316,0.752183721,0.629440642,-0.960848525,-2.704678972,-0.139768205,-1.265239466,-2.015949117,-1.189526505,-1.271725628,0.057285384,-0.791487054,-1.538748531,1.55431953,-1.555530248,0.501082628,-0.17127957,-0.607214897,-0.399026853,0.350569747,-0.855075013,-0.817297026,-0.163392151,0.023037979,0.18683436,-0.512203096,0.346498743,0.26619647,-0.179224485,0.762631662,-1.112882928,0.170420577,-0.068610564,-0.231284679,0.013907933,-0.167245181,-0.071863077,0.012257399,0.306603687,0.122112713,-0.337390783,0.34003871,0.513897046,0.215900827,0.226042442,0.106171312,-0.706791095,0.060542918,0.209144526,-0.515598244,0.405317744
Experiment 763 Participant 1,1,-0.103412605,0.017268851,0.110284324,0.559381653,-0.829089618,1.182755659,1.817258581,-0.075159742,-2.143601031,-2.159159861,-1.186692547,1.188209955,0.060757258,-0.730455741,0.118517729,-0.29093275,-0.094577101,0.643142845,0.646301322,-1.401549772,-1.872963577,-0.195233842,-1.268207169,-0.749369009,-0.345594314,-0.293785266,0.06750731,0.218788842,-0.246237012,0.101981494,0.407601572,0.470238745,0.24758348,0.022130181,-0.15844201,1.535540275,0.929587518,-0.151246755,0.181837138,-0.640453708,-0.395443026,1.024866658,0.455430967,-0.583517893,-0.005658173,0.160284395,-0.645169744,-0.534522603,-0.464662269,-0.512492315,0.815595986,1.398716984,-1.102175741,0.8687683,1.015828848,0.073832356,0.609661812,-0.44344642,0.18872512,-0.936598265,0.200390641,0.304526514,-0.692657082,-0.341073538,0.166251027,-1.615044259,2.369155541
Experiment 763 Participant 1,1,-1.498559016,0.373364731,0.255249693,0.968854724,-0.328074784,-0.388802419,0.147750714,-1.358202183,-1.28218104,1.515992372,0.105212296,-0.545872799,0.055627373,2.294368043,2.45989735,-0.038756378,-0.09421885,-1.169615563,-0.801844972,0.524285499,0.262882615,-0.108960173,-0.901080029,-0.667044733,-0.455996488,-0.755777765,0.954043761,-2.466916348,-0.663192385,-0.918994781,0.427388114,0.520535727,-0.383334384,1.242085486,0.097022167,-0.438826244,0.127407185,-0.155344853,1.501458293,-0.074319014,1.105135685,0.617885683,0.389513478,-2.117683225,-0.744293805,-0.092906548,0.771446136,-0.545030895,-0.450654258,-0.440066263,-0.004913006,0.072258244,0.122198942,0.405007364,0.045718119,0.830215998,-0.392721631,-0.498371874,-0.794749584,0.872581014,0.534964673,0.854363904,1.273883208,1.555574118,0.603885703,-0.288030568,-1.016768939
Experiment 763 Participant 1,1,-0.222604004,0.034138726,0.681928278,0.767167746,-0.630271688,0.844816787,-0.57017539,-0.041099206,0.016699794,1.805733219,-0.573586998,-0.951981763,0.059348274,0.891373558,-0.126370436,-1.615165006,-0.097043186,0.101054203,1.44267887,-2.913648031,-1.97968505,-0.204838719,-0.403299267,0.835837257,0.808804797,0.742193236,0.280763035,1.562203165,0.313665864,-0.703229996,0.417326383,0.155143754,-0.548995201,0.544603606,0.090514473,-0.384391209,-0.320858606,0.254795345,-0.733754049,0.421474234,-0.532972972,1.219371175,0.212563959,-0.081057174,-0.116959068,0.488716567,-0.530111347,0.282213663,-0.579277285,-0.393805236,0.007148437,-0.391069329,-0.666593807,0.238135469,0.480673116,-0.357176221,1.341680276,0.486491742,1.391747058,-0.61548286,0.326841884,0.851566199,1.730699855,2.076336517,1.759356485,-0.179033138,2.087917447
Experiment 763 Participant 1,1,-3.88926183,-0.051285913,-0.423253009,-0.961924886,-2.124690712,-0.769698775,-2.191929817,-0.037547945,-2.271952074,-0.730331144,-1.335690815,-1.34709027,0.040400539,-2.572301865,-1.078600725,-0.04716607,-0.123656573,1.649975,-0.855159227,-0.458265737,0.173254185,-0.075147281,1.015334953,0.603687098,-5.054815882,-2.166206568,-0.584579714,-0.764195351,-0.330883106,0.058591685,-0.943025834,-1.006870158,-0.408203779,-0.196619682,1.165931304,0.040166656,1.417583607,-0.35777172,0.305681027,-0.452115833,-0.783712482,0.457452575,0.378074028,-0.341561982,0.177817893,-0.129601738,0.377740682,-0.061507603,-0.798672489,-0.465281469,0.000595551,-0.838611199,0.419834366,-0.045983843,1.286236332,0.056299125,1.636048711,-2.647923694,-0.547335268,-0.275567279,0.062791878,0.601909353,0.767600969,-0.034208461,0.307548852,-1.973528105,-0.295797639
Experiment 763 Participant 1,1,0.57728015,0.025793301,0.091201179,-0.689403244,-2.947754119,-0.404203137,1.422911895,0.080483667,0.306806852,2.154031211,-0.803299752,-1.827178121,0.050862695,-2.702187795,-1.564444249,1.087545841,-0.117522877,-1.162649491,-3.40281957,3.675179886,-3.902632935,-0.358989643,-2.485292432,-0.731757402,-2.49198114,-3.173952186,0.028642606,-1.388491469,-3.415831435,-0.036439557,0.372314827,1.578636611,-0.697968606,-0.208308174,0.951546198,1.423163213,-0.937661148,0.109023827,0.091223285,-0.562006287,-0.040261357,-0.488162978,-0.104823812,0.841104561,0.714645225,-0.389448994,0.082592731,-0.059395022,0.41381215,0.62547286,-0.033974019,0.177748319,-0.606930266,0.022327778,0.051614196,0.222365633,-0.166933298,-0.757993674,1.425500914,-1.118211079,0.034504719,1.194042641,0.189286568,0.647117108,0.557378216,-0.597646455,-0.837146974
Experiment 763 Participant 1,1,1.076651601,0.08239918,0.485118164,-0.086644704,-1.83958533,0.05142235,-0.918297622,-0.042357156,0.02322107,1.134938591,0.860559371,0.690068655,0.070785472,0.4811532,-0.881218733,-0.337077264,-1.060957187,-0.225633688,-0.176766436,-0.119409528,0.324929269,-0.232192012,-2.81930957,-1.855955584,-0.128640264,-0.160749589,-0.222130889,0.454681169,1.054478502,-0.048814393,-0.083299102,-0.10707822,0.567390807,-0.647325766,-0.440603089,-0.504793031,0.88926562,-0.410407537,0.281992088,-0.073184966,0.211920084,-0.057299993,-0.14207956,0.423910517,1.084707234,0.184304689,-1.015679067,0.274000889,-0.887120148,-0.528156589,-0.000934689,-1.077044979,0.571316794,0.064097324,-0.422378757,-0.255991755,-0.505142475,-0.390324126,-0.417745429,-0.214491172,-0.545447431,0.242419689,0.786498347,1.710464785,1.24535419,-0.985332852,1.208988445
Experiment 763 Participant 1,1,-0.019627406,0.519910737,-0.271694169,1.271654818,1.562447751,0.27850722,-0.394125807,0.024489849,0.03116751,-0.787976328,0.654027741,0.50452531,0.059358444,0.96770641,1.044118065,-0.276757027,-0.099036842,0.081099744,0.247704928,-0.053923693,-0.266686357,-0.294005694,-0.242991855,-1.808503744,-1.351093166,0.510916179,-1.470481491,-2.074143107,-3.319296916,0.061961229,1.046159587,0.018111571,0.669061247,0.427418556,-0.44209386,-0.267037333,0.446818493,0.460818455,-0.240042684,1.152222328,0.721407223,0.001406995,-0.758056341,-0.120299636,0.302509213,0.574630781,-0.122660718,-0.320206873,-0.784230347,0.571380036,0.013338831,0.271240125,0.04304299,-0.006521446,-0.295426175,-0.088359347,0.677646288,1.683839808,-0.088721019,0.417100782,0.360028337,0.869329891,0.188214948,0.362413237,-0.061916336,1.088331727,0.586630868
Experiment 763 Participant 1,1,0.067892723,-0.04203255,-0.880589712,-0.26815075,-2.234079184,-1.721123135,-1.060343638,-2.433335541,-5.935163643,-2.60166089,0.255462792,-0.013634921,0.059630619,-0.25566738,0.410954979,-0.837808671,4.072290279,2.335608578,0.069476836,-0.191502913,0.364841561,6.878336861,0.162926887,1.513216949,-1.411982607,-1.2416248,-0.018552772,-1.329065776,-0.680828267,-0.005163207,-0.038954524,0.982982642,2.236674188,0.118765419,0.043165703,0.682582196,0.41190901,-2.954378719,1.443952642,2.267848113,0.347251238,0.238974593,0.027083811,1.281535133,-0.328757531,-0.41781321,-0.757272243,0.210832922,0.346761106,0.445405839,-0.00738983,0.013755544,1.234174925,0.098525217,0.198366595,0.125756634,0.283056184,-0.775463606,0.517520708,0.067095784,-0.651768163,0.013488249,-0.124115939,-0.105118584,0.342011378,2.058249361,-0.356071241
Experiment 763 Participant 1,1,-1.080955147,2.102527597,-0.236885756,-0.090773472,0.613481011,-1.682992773,1.662561492,0.137932461,0.031146685,0.414389211,-0.437582348,-0.087474492,0.076132476,0.037222832,0.634130326,0.057765505,-0.093789563,0.121480079,0.906391078,-0.548335739,0.488886081,-0.082625305,0.849714986,0.987546502,0.393373829,1.251790679,0.143509641,-0.190979782,-0.907480708,1.241169919,0.480333179,0.212590389,-0.812808802,-0.069757545,0.098073682,-0.750264594,1.076195062,0.454267464,-1.021692881,0.206983879,-0.232343163,-0.210276965,-0.405842756,-0.239071282,1.038368941,-0.115744245,0.358234568,-0.161410569,-0.634328545,-0.38075642,0.002317998,0.087031147,-0.109010472,0.055059853,0.299066185,0.709505206,0.118737933,-0.55108686,-0.270534484,-0.595197701,-0.741716804,-0.767271752,-0.675522127,-0.290625136,-0.434203237,1.574897698,0.452431052
Experiment 763 Participant 1,1,-1.701900494,-0.027436662,-0.239956021,0.131876479,0.280175058,0.05145848,-0.24674174,-0.010865234,0.036901798,-1.009314704,0.333753436,0.852196661,0.08538546,1.11912471,0.305180256,1.384645605,-2.478152772,0.105441641,0.970247508,-0.750216757,1.157923307,-0.147967607,0.537557954,0.254694911,0.829163659,0.800583317,0.117345056,0.265825173,-0.342793678,0.326851173,-0.258676038,-0.419349956,0.133223535,-0.271014704,-0.001488782,-0.165927804,-1.13159029,0.192082958,-0.434955206,-0.471603505,-0.726359765,-0.07655388,-0.87569724,0.445301781,0.11364899,-0.573611914,-0.455732387,-0.076506777,0.134194816,0.223933099,-0.004233785,-0.029105792,-0.119684613,-0.020077472,0.081444928,0.665119976,0.375644454,-0.447352711,1.377327139,2.045713809,0.65883658,0.101079424,0.521764994,0.598573091,0.542773021,-1.473514317,-0.939512338
Experiment 763 Participant 1,1,-1.24706536,0.035713181,-0.141741083,-0.615517545,-1.197498258,-0.409647191,0.249522173,0.036344798,0.020077412,1.043439348,-0.269546359,-0.408265789,0.049952178,-0.271464048,0.024473258,-0.184327933,-0.466029898,0.113659241,0.301181043,-0.206445757,-1.004879394,-0.077262717,-0.824157716,-1.36300958,-0.499368635,0.323380213,0.099416782,1.351470858,-0.165666475,-0.503572895,-0.246022541,1.090421544,-0.53222039,-0.180614521,-1.180627931,-0.098803656,-0.11063517,-0.482999996,0.310661472,-0.739429484,-0.170830264,0.494901238,0.305555571,0.610699277,0.170033054,-0.862583068,0.324500843,0.338761664,-1.999004749,-0.951610965,-1.669989024,-0.328824374,0.169065357,0.008599221,0.225805828,0.117499712,0.177869715,-0.196468865,-0.20257141,0.417458936,-0.149211249,0.634047464,0.817839593,-0.310105609,0.407188578,1.115448041,-0.126814261
Experiment 763 Participant 1,1,1.04496001,0.052463598,-0.526326761,-1.707365774,-0.722446422,-2.050745836,2.490488965,-0.045865893,0.13489417,0.1385011,0.209760047,0.116410692,0.222261993,-0.782567429,-1.21928826,-2.671454243,-0.09321372,0.113353918,0.103090095,0.270198523,1.437000119,-0.124619459,-0.528138752,-1.115045378,0.384126725,0.791257191,0.063275136,0.845515512,1.12912528,0.055580744,-0.232499981,-0.624803872,-0.607082849,-0.235740965,0.911140971,-0.05338293,0.963441906,-0.286906431,0.521084674,0.775895612,0.790131254,-0.683449526,-1.676109949,-0.566478091,-0.373137423,-0.002380075,-0.537100292,0.464018467,0.374579579,-0.211920934,0.005010752,-0.007461782,0.522618527,0.808355037,0.057967222,0.231196344,0.236553074,-0.13085426,-0.63315224,0.906548214,-0.085022189,0.04164199,-0.721407298,-0.554059998,0.234134111,-1.973528105,1.044333412
Experiment 763 Participant 1,1,1.804043227,0.033426422,0.940782466,0.240154014,0.67620384,0.051469381,-0.073975307,0.129731444,-0.091372518,1.153697011,1.708786912,0.477757666,0.068682967,1.764221367,1.224333608,-0.29850545,-0.12263931,0.091661557,-1.282104824,-0.153192346,0.33099234,-0.09488242,0.88567595,0.2604036,0.401808985,2.018017863,0.096004464,-0.391640683,1.137468603,0.073662947,0.24552967,-0.284718361,-0.370234853,0.385633379,0.307841098,1.491477167,-0.319327453,-0.427763869,0.109566949,-0.22340416,-0.108677971,1.024310998,0.532723861,-0.589609819,-0.232455021,0.191247766,0.398306445,-0.160360719,0.598508023,-0.010721124,-0.000633489,-0.048319723,-0.108569377,0.293790912,0.0754934,0.642766356,-0.263418956,0.39495224,0.284068395,-0.174100725,-0.292143635,-0.089228508,-0.06839181,-0.458009264,-0.238243449,-0.357424537,0.614227172
